"","X","PROLIFIC_PID","key","resp","type","issue","gender","age","religion","education","politics_1","politics_2","read","StartDate","RL"
"193",753,"5ec8d9e8304ce13b64eb5b4f","ab_n_1",100,"Normative","Abortion",1,32,1,2,7,7,6,"2021-01-11 21:30:15","R"
"194",754,"5df16d597adf4b08a7e779f1","ab_n_1",60,"Normative","Abortion",2,38,4,5,6,5,5,"2021-01-11 21:29:22","R"
"195",755,"5ea08689069d5305f6380c77","ab_n_1",32,"Normative","Abortion",1,64,4,2,5,6,5,"2021-01-11 21:29:23","R"
"196",756,"5ee7600156288d02364244f9","ab_n_1",98,"Normative","Abortion",2,32,5,4,4,4,5,"2021-01-11 21:31:10","R"
"197",757,"56be1c3a202307000dcbb020","ab_n_1",42,"Normative","Abortion",2,48,2,4,5,5,6,"2021-01-11 21:30:32","R"
"198",758,"5ed77b3693b8161ed25a0610","ab_n_1",63,"Normative","Abortion",2,63,2,4,6,6,5,"2021-01-11 21:31:24","R"
"199",759,"5d52b9b351ffbf00019fc578","ab_n_1",68,"Normative","Abortion",2,47,2,2,6,5,6,"2021-01-11 21:32:08","R"
"200",760,"5d52e15363bdb100010883f1","ab_n_1",73,"Normative","Abortion",1,76,4,3,5,5,6,"2021-01-11 21:31:58","R"
"201",761,"5c87790e4b0de20001352297","ab_n_1",30,"Normative","Abortion",1,64,2,6,5,6,6,"2021-01-11 21:31:02","R"
"202",762,"5f564265f9d134032e757250","ab_n_1",100,"Normative","Abortion",2,66,4,2,6,4,6,"2021-01-11 21:30:53","R"
"203",763,"5d8507a6611c9700152f1126","ab_n_1",50,"Normative","Abortion",1,19,5,3,4,6,6,"2021-01-11 21:35:25","R"
"204",764,"5df3f6f8dcd3e32de0c4313d","ab_n_1",30,"Normative","Abortion",2,52,4,4,3,4,5,"2021-01-11 21:31:24","R"
"205",765,"5e7f1c5ee2d6185def08ac67","ab_n_1",99,"Normative","Abortion",2,66,6,5,6,6,5,"2021-01-11 21:31:59","R"
"206",766,"5ca61fe1f417ee0001433135","ab_n_1",31,"Normative","Abortion",2,39,1,3,4,6,6,"2021-01-11 21:30:39","R"
"207",767,"5ef22f072cc4760ffca88262","ab_n_1",96,"Normative","Abortion",1,60,1,3,4,4,6,"2021-01-11 21:31:15","R"
"208",768,"5ee1df1bbd4b2a238b07faf6","ab_n_1",58,"Normative","Abortion",1,40,5,4,7,7,6,"2021-01-11 21:34:51","R"
"209",769,"5beacbe8b7f5790001fa628c","ab_n_1",69,"Normative","Abortion",2,34,4,4,6,5,5,"2021-01-11 21:33:43","R"
"210",770,"5c4852b342213c0001f5967a","ab_n_1",46,"Normative","Abortion",1,35,1,3,4,5,5,"2021-01-11 21:32:00","R"
"211",771,"5f41441fc9ed762b5b19dca9","ab_n_1",32,"Normative","Abortion",2,36,1,5,2,2,5,"2021-01-12 07:11:21","L"
"212",772,"5f0f64a8e59af310ac23f180","ab_n_1",68,"Normative","Abortion",1,31,1,3,3,3,6,"2021-01-12 07:08:55","L"
"213",773,"5ae06a97f6b58c0001fa99e4","ab_n_1",100,"Normative","Abortion",1,33,1,4,2,2,6,"2021-01-12 07:20:08","L"
"214",774,"5e41723aade7c2000b4c14f8","ab_n_1",12,"Normative","Abortion",1,34,1,2,1,2,6,"2021-01-12 07:24:36","L"
"215",775,"5d35a20f51d88600197cb092","ab_n_1",80,"Normative","Abortion",2,54,1,4,2,3,6,"2021-01-12 07:28:54","L"
"216",776,"5e61045aa0d52e000c666f54","ab_n_1",0,"Normative","Abortion",2,33,1,5,1,1,5,"2021-01-12 07:33:01","L"
"217",777,"5ebd2043e8317e18c3033e5c","ab_n_1",0,"Normative","Abortion",2,37,1,4,2,2,6,"2021-01-12 07:34:10","L"
"218",778,"5f58ad6414fd6902d237d3f3","ab_n_1",69,"Normative","Abortion",2,60,4,5,2,2,5,"2021-01-12 07:34:58","L"
"219",779,"5f2d4aa65de0a62be5153988","ab_n_1",73,"Normative","Abortion",1,35,2,3,3,4,6,"2021-01-12 07:38:13","L"
"220",780,"5ef926b75820826baa6a51c3","ab_n_1",75,"Normative","Abortion",2,51,2,4,2,2,5,"2021-01-12 07:39:09","L"
"221",781,"5f6237e8208797248c246d05","ab_n_1",0,"Normative","Abortion",1,42,1,4,2,2,5,"2021-01-12 07:37:24","L"
"222",782,"5f5648601f047404963b9d68","ab_n_1",52,"Normative","Abortion",1,39,1,4,2,2,6,"2021-01-12 07:41:54","L"
"223",783,"5d77f13e14f5780017dcde85","ab_n_1",NA,"Normative","Abortion",1,64,1,4,2,2,5,"2021-01-12 07:43:48","L"
"224",784,"5f402431044e5512bccd226e","ab_n_1",100,"Normative","Abortion",2,37,5,4,2,1,6,"2021-01-12 07:39:54","L"
"225",785,"5870a098da731b000104a3ff","ab_n_1",59,"Normative","Abortion",1,42,1,5,1,1,6,"2021-01-12 07:46:49","L"
"226",786,"5e16d8f5bf3d4eca3bcf290f","ab_n_1",52,"Normative","Abortion",2,43,1,4,1,2,5,"2021-01-12 07:47:17","L"
"227",787,"5fefa037c9707d2dde068a38","ab_n_1",57,"Normative","Abortion",2,33,1,4,2,3,5,"2021-01-12 07:49:25","L"
"228",788,"5f417fb0287e5b11bbcb8eaa","ab_n_1",31,"Normative","Abortion",2,18,1,2,2,2,6,"2021-01-12 07:51:57","L"
"229",789,"5f80b82e7548d3125787783a","ab_n_1",14,"Normative","Abortion",2,32,1,4,2,2,5,"2021-01-12 07:48:15","L"
"230",790,"5e7def6e3a915c48aa9d3209","ab_n_1",43,"Normative","Abortion",2,56,1,6,2,2,6,"2021-01-12 07:53:50","L"
"231",791,"5d14f846fdfbed0001af2673","ab_n_1",58,"Normative","Abortion",1,28,4,4,2,4,6,"2021-01-12 07:54:17","L"
"232",792,"59d55de06cc82800013e33ed","ab_n_1",74,"Normative","Abortion",2,39,1,3,2,1,6,"2021-01-12 07:56:23","L"
"233",793,"5bfdc2c3bc47a000016baad6","ab_n_1",29,"Normative","Abortion",1,40,1,4,2,2,5,"2021-01-12 07:55:00","L"
"234",794,"5ba429d68b201600012f6d27","ab_n_1",71,"Normative","Abortion",2,28,5,4,3,5,6,"2021-01-12 07:59:53","L"
"235",795,"5ea2cf6f2888de038404188d","ab_n_1",100,"Normative","Abortion",2,52,1,4,1,1,6,"2021-01-12 07:57:05","L"
"236",796,"5dcd750828792003fc23dc39","ab_n_1",0,"Normative","Abortion",1,33,1,6,2,3,6,"2021-01-12 07:59:09","L"
"237",797,"5e07cafddeea2b1375930556","ab_n_1",1,"Normative","Abortion",2,44,1,5,2,2,5,"2021-01-12 08:00:39","L"
"238",798,"5d26d5fee0cd6a0001055673","ab_n_1",0,"Normative","Abortion",1,23,1,2,1,2,6,"2021-01-12 08:00:40","L"
"239",799,"5f681436f9dd77466e632190","ab_n_1",31,"Normative","Abortion",2,53,1,5,1,3,6,"2021-01-12 07:59:20","L"
"240",800,"5ec7d8cff93f7725a59a7f7c","ab_n_1",51,"Normative","Abortion",2,28,4,5,3,3,5,"2021-01-12 08:01:49","L"
"241",801,"5fc14a9cfddce609bd3e5015","ab_n_1",33,"Normative","Abortion",2,21,1,4,2,3,6,"2021-01-12 08:01:17","L"
"242",802,"5f3f42c20b92a323011faad4","ab_n_1",37,"Normative","Abortion",1,19,2,3,4,2,5,"2021-01-12 08:03:24","L"
"243",803,"5fbd022c5308d50008f79827","ab_n_1",18,"Normative","Abortion",2,24,1,4,1,1,6,"2021-01-12 08:03:19","L"
"244",804,"5b827b0dc762c800014096ce","ab_n_1",0,"Normative","Abortion",2,30,1,5,2,3,6,"2021-01-12 08:02:15","L"
"245",805,"5eaffad7b7c271041a5e94e7","ab_n_1",39,"Normative","Abortion",2,23,1,5,2,2,6,"2021-01-12 08:04:03","L"
"246",806,"5dc881e03317735fc048f9a2","ab_n_1",68,"Normative","Abortion",2,48,1,4,2,3,6,"2021-01-12 08:04:38","L"
"247",807,"5d652720d8f27d0001c7aa80","ab_n_1",74,"Normative","Abortion",2,67,4,3,2,3,6,"2021-01-12 08:03:28","L"
"248",808,"5fed099129db95f522ffa082","ab_n_1",30,"Normative","Abortion",1,38,1,2,1,1,6,"2021-01-12 08:05:35","L"
"249",809,"5efa2a8948fdb90f5ba612c7","ab_n_1",13,"Normative","Abortion",2,25,1,4,2,2,6,"2021-01-12 08:07:22","L"
"250",810,"5e229dbc11c27b57483b94b3","ab_n_1",10,"Normative","Abortion",2,37,1,4,2,2,4,"2021-01-12 08:02:30","L"
"251",811,"5ca4c7a848cb6a00010a64a9","ab_n_1",66,"Normative","Abortion",2,20,1,3,1,1,6,"2021-01-12 07:44:49","L"
"252",812,"5f2ab3b0f40fa734648aa576","ab_n_1",100,"Normative","Abortion",2,NA,1,4,3,3,6,"2021-01-12 08:07:37","L"
"253",813,"5b6eba1aaf4af50001357228","ab_n_1",66,"Normative","Abortion",2,47,1,3,2,2,5,"2021-01-12 08:04:42","L"
"254",814,"5e84629868b86400086cce3e","ab_n_1",NA,"Normative","Abortion",1,57,1,4,3,3,5,"2021-01-12 08:08:05","L"
"255",815,"5fa985f78a019515d57aab24","ab_n_1",73,"Normative","Abortion",1,27,1,4,1,2,5,"2021-01-12 08:10:23","L"
"256",816,"5eaeb365086d90570e8e538f","ab_n_1",41,"Normative","Abortion",1,35,2,4,2,4,6,"2021-01-12 08:10:23","L"
"257",817,"5f75f7a73bf0b60009f88e38","ab_n_1",NA,"Normative","Abortion",2,29,1,5,1,2,5,"2021-01-12 08:09:37","L"
"258",818,"5eb921b4e43986010ef5c250","ab_n_1",86,"Normative","Abortion",1,36,1,3,2,3,6,"2021-01-12 08:09:01","L"
"259",819,"5e8a62bdf3599409e0b61b1a","ab_n_1",56,"Normative","Abortion",2,33,1,5,2,3,5,"2021-01-12 08:09:50","L"
"260",820,"5fad0a8416da6d36701880bd","ab_n_1",88,"Normative","Abortion",2,36,2,4,3,3,6,"2021-01-12 08:12:03","L"
"261",821,"5bcdcec677740000016ad642","ab_n_1",NA,"Normative","Abortion",1,49,1,4,1,3,6,"2021-01-12 08:11:36","L"
"262",822,"5fa3828e70d44c68e35ca305","ab_n_1",12,"Normative","Abortion",1,40,1,3,1,1,5,"2021-01-12 08:12:38","L"
"263",823,"5f3f20b035e74820e974da04","ab_n_1",24,"Normative","Abortion",1,24,1,2,4,3,6,"2021-01-12 08:14:40","L"
"264",824,"5e6e87a4d09ad844ecd5043c","ab_n_1",60,"Normative","Abortion",1,25,1,4,1,1,5,"2021-01-12 08:11:07","L"
"265",825,"5cbe2b5ecca5e80001e7d603","ab_n_1",65,"Normative","Abortion",2,51,1,3,2,2,5,"2021-01-12 08:06:59","L"
"266",826,"5f4fc11eaf6c8c0c31c383a5","ab_n_1",NA,"Normative","Abortion",2,36,2,3,2,2,6,"2021-01-12 08:02:43","L"
"267",827,"5fb9409de225257587072ef9","ab_n_1",34,"Normative","Abortion",2,27,1,4,2,2,5,"2021-01-12 08:06:27","L"
"268",828,"5e8ba69f6206cd0879b35876","ab_n_1",100,"Normative","Abortion",1,44,1,4,1,1,5,"2021-01-12 08:07:57","L"
"269",829,"585d02f7e9cb31000195e3dc","ab_n_1",65,"Normative","Abortion",2,33,1,4,3,3,6,"2021-01-12 08:15:04","L"
"270",830,"5f60afa5fa9ff6052e6f2b0e","ab_n_1",7,"Normative","Abortion",2,45,1,5,2,2,6,"2021-01-12 08:17:19","L"
"271",831,"5f216415e32db6041022a27b","ab_n_1",37,"Normative","Abortion",2,45,1,4,2,3,6,"2021-01-12 08:17:37","L"
"272",832,"5efb8358f81cbe0f08950fe4","ab_n_1",34,"Normative","Abortion",2,36,1,5,3,3,6,"2021-01-12 08:19:59","L"
"273",833,"5a513719acc75b000179bff1","ab_n_1",56,"Normative","Abortion",2,48,4,2,1,1,6,"2021-01-12 08:16:39","L"
"274",834,"5e831dfa79f7fb000c708f84","ab_n_1",39,"Normative","Abortion",2,25,1,4,1,1,5,"2021-01-12 08:18:17","L"
"275",835,"5c80367593fa450014546aca","ab_n_1",0,"Normative","Abortion",2,27,1,2,3,3,6,"2021-01-12 08:20:41","L"
"276",836,"55b78162fdf99b0416ce544e","ab_n_1",71,"Normative","Abortion",2,45,1,6,3,3,6,"2021-01-12 08:19:40","L"
"277",837,"5ca48653ed23650001328d9d","ab_n_1",43,"Normative","Abortion",2,40,2,4,2,3,6,"2021-01-12 08:18:58","L"
"278",838,"5da6b2aca2860400146b8ace","ab_n_1",34,"Normative","Abortion",1,47,1,4,2,3,5,"2021-01-12 08:19:07","L"
"279",839,"5e5843f3677ae4053b1a0169","ab_n_1",33,"Normative","Abortion",1,35,1,2,3,3,5,"2021-01-12 08:20:07","L"
"280",840,"5e3d857264d5e6000dd34f3e","ab_n_1",67,"Normative","Abortion",2,22,1,5,2,2,6,"2021-01-12 08:29:27","L"
"281",1121,"5e31e1632878161c9923f90e","su_f2_1",59,"Factual","Surrogacy",1,73,1,6,5,6,5,"2021-01-11 20:39:08","R"
"282",1122,"5d5334fa962bb7001bc3fa2f","su_f2_1",30,"Factual","Surrogacy",2,53,1,3,5,6,6,"2021-01-11 20:50:13","R"
"283",1123,"5fdba59c8fed49025cfe5113","su_f2_1",57,"Factual","Surrogacy",1,19,4,2,5,6,5,"2021-01-11 20:57:41","R"
"284",1124,"5d9cf0cb65aa2e0013126310","su_f2_1",35,"Factual","Surrogacy",1,25,2,5,7,7,6,"2021-01-11 20:59:09","R"
"285",1125,"5ea3f7021782d23892358af1","su_f2_1",43,"Factual","Surrogacy",2,NA,4,5,5,5,6,"2021-01-11 20:59:07","R"
"286",1126,"5e514ee960dd0917e68a1ba5","su_f2_1",38,"Factual","Surrogacy",2,24,1,4,3,5,6,"2021-01-11 21:01:28","R"
"287",1127,"5c7bb4095dcdda001427a670","su_f2_1",41,"Factual","Surrogacy",2,24,1,4,5,6,6,"2021-01-11 21:01:49","R"
"288",1128,"5b15b57e1e55760001ba257d","su_f2_1",33,"Factual","Surrogacy",2,47,5,4,6,6,6,"2021-01-11 21:05:00","R"
"289",1129,"5f72adea4576d21f8ac889a0","su_f2_1",37,"Factual","Surrogacy",1,30,1,3,6,6,6,"2021-01-11 21:06:43","R"
"290",1130,"5ea0b7e421f4e40ab8873150","su_f2_1",100,"Factual","Surrogacy",2,63,4,3,6,6,6,"2021-01-11 21:05:53","R"
"291",1131,"5f00a0b70329ec1ad206aa9b","su_f2_1",33,"Factual","Surrogacy",2,62,1,3,6,6,6,"2021-01-11 21:06:10","R"
"292",1132,"5c92017dc719fc00017df090","su_f2_1",40,"Factual","Surrogacy",1,32,4,3,4,5,6,"2021-01-11 21:07:42","R"
"293",1133,"5e8e588bdf10df1148b4f9f3","su_f2_1",68,"Factual","Surrogacy",2,33,5,4,5,5,5,"2021-01-11 21:06:49","R"
"294",1134,"5c966ef941172c00165d6fc5","su_f2_1",32,"Factual","Surrogacy",1,49,1,3,5,5,6,"2021-01-11 21:10:22","R"
"295",1135,"5ced2b44c0267f0001445982","su_f2_1",32,"Factual","Surrogacy",2,52,1,2,5,5,6,"2021-01-11 21:08:41","R"
"296",1136,"5d8a62e934146e001a8ea16d","su_f2_1",18,"Factual","Surrogacy",1,44,1,2,4,6,5,"2021-01-11 21:09:36","R"
"297",1137,"5f7c7530b5861b0913688a6c","su_f2_1",100,"Factual","Surrogacy",2,37,4,4,5,4,5,"2021-01-11 21:11:48","R"
"298",1138,"5fa8030f008edf5d07a3ab8b","su_f2_1",0,"Factual","Surrogacy",1,38,1,2,6,6,6,"2021-01-11 21:10:41","R"
"299",1139,"5a1bed74517dfb00013dcdc5","su_f2_1",44,"Factual","Surrogacy",2,57,5,3,7,7,6,"2021-01-11 21:12:29","R"
"300",1140,"5f77816bdacc842d07347555","su_f2_1",38,"Factual","Surrogacy",1,19,4,2,6,6,5,"2021-01-11 21:13:04","R"
"301",1141,"5e81b038c8977f000964e5b2","su_f2_1",32,"Factual","Surrogacy",1,35,2,4,4,6,6,"2021-01-11 21:14:28","R"
"302",1142,"5f64d1b14820b604e51e1280","su_f2_1",57,"Factual","Surrogacy",1,26,1,4,5,5,5,"2021-01-11 21:14:30","R"
"303",1143,"5e989d242e0de609ac479125","su_f2_1",30,"Factual","Surrogacy",1,22,1,3,4,6,6,"2021-01-11 21:17:28","R"
"304",1144,"5f20784816cde136ea6d8539","su_f2_1",88,"Factual","Surrogacy",2,50,1,4,4,5,6,"2021-01-11 21:14:40","R"
"305",1145,"5ee689ebaedc563ff21eb620","su_f2_1",28,"Factual","Surrogacy",2,41,4,5,5,5,5,"2021-01-11 21:17:24","R"
"306",1146,"59652bff3d5051000114c19b","su_f2_1",33,"Factual","Surrogacy",1,21,1,4,4,6,6,"2021-01-11 21:18:32","R"
"307",1147,"5db78d074729b9000be9d206","su_f2_1",67,"Factual","Surrogacy",1,26,5,4,4,5,5,"2021-01-11 21:18:51","R"
"308",1148,"55d5b77ddb6a810006fa05d5","su_f2_1",27,"Factual","Surrogacy",2,57,1,2,6,6,6,"2021-01-11 21:16:51","R"
"309",1149,"5a9c7b2c777df2000160116b","su_f2_1",53,"Factual","Surrogacy",1,47,4,4,4,5,5,"2021-01-11 21:18:30","R"
"310",1150,"5c1bf5ae10677f0001d9a382","su_f2_1",14,"Factual","Surrogacy",2,31,4,5,6,5,6,"2021-01-11 21:12:33","R"
"311",1151,"5f5d3a0514f72258dedea6dc","su_f2_1",0,"Factual","Surrogacy",1,19,1,3,4,6,6,"2021-01-11 21:21:00","R"
"312",1152,"59d4d493c618a50001cf5c6a","su_f2_1",33,"Factual","Surrogacy",2,48,4,5,5,5,5,"2021-01-11 21:18:46","R"
"313",1153,"5a8c553bb093f80001a812cf","su_f2_1",58,"Factual","Surrogacy",2,27,1,5,4,6,6,"2021-01-11 21:18:00","R"
"314",1154,"5e39dfdc54fca708912dfab5","su_f2_1",80,"Factual","Surrogacy",1,57,1,3,4,6,6,"2021-01-11 21:21:51","R"
"315",1155,"5edfeebaecf5a0318788d731","su_f2_1",66,"Factual","Surrogacy",1,38,4,2,5,5,6,"2021-01-11 21:19:55","R"
"316",1156,"57473b847fd0ec000db6842a","su_f2_1",72,"Factual","Surrogacy",1,33,1,4,5,5,5,"2021-01-11 21:22:38","R"
"317",1157,"5dc0257aff9c98465fc57ada","su_f2_1",40,"Factual","Surrogacy",2,55,4,5,5,5,6,"2021-01-11 21:22:05","R"
"318",1158,"5c7a7dd7665aaa0001309bf0","su_f2_1",35,"Factual","Surrogacy",1,59,4,2,4,4,5,"2021-01-11 21:22:24","R"
"319",1159,"5f6fa838ebf785131f2362ee","su_f2_1",32,"Factual","Surrogacy",1,27,4,4,6,4,6,"2021-01-11 21:24:24","R"
"320",1160,"5ae888d8b7798500019254e1","su_f2_1",38,"Factual","Surrogacy",1,21,1,4,5,6,6,"2021-01-11 21:24:20","R"
"321",1161,"5e94aaa6dd28ad0812ff44e3","su_f2_1",42,"Factual","Surrogacy",1,30,1,3,5,5,5,"2021-01-11 21:22:05","R"
"322",1162,"5e8b765e88065404c4d50fe2","su_f2_1",61,"Factual","Surrogacy",1,38,1,3,4,6,5,"2021-01-11 21:21:38","R"
"323",1163,"5f4a5983a08b215d74d2cd99","su_f2_1",32,"Factual","Surrogacy",1,26,5,4,5,5,6,"2021-01-11 21:23:41","R"
"324",1164,"5c56025fcb61950001038a76","su_f2_1",67,"Factual","Surrogacy",2,49,1,5,5,6,6,"2021-01-11 21:24:36","R"
"325",1165,"5f48cc495940140223c41866","su_f2_1",31,"Factual","Surrogacy",2,47,6,5,7,7,6,"2021-01-11 21:25:57","R"
"326",1166,"5cd4851bcde03300016d240f","su_f2_1",74,"Factual","Surrogacy",1,41,6,4,5,5,6,"2021-01-11 21:25:19","R"
"327",1167,"58d82c81d7073400012c7b8c","su_f2_1",32,"Factual","Surrogacy",2,38,1,4,6,6,6,"2021-01-11 21:23:23","R"
"328",1168,"5f1636568f0a801a56474836","su_f2_1",34,"Factual","Surrogacy",1,19,4,4,1,6,6,"2021-01-11 21:26:00","R"
"329",1169,"5c38dab0f0ae4c00011238c1","su_f2_1",30,"Factual","Surrogacy",2,67,2,3,5,6,5,"2021-01-11 21:27:31","R"
"330",1170,"5f529c8d81da7d58cd46cc29","su_f2_1",55,"Factual","Surrogacy",2,59,4,3,7,7,6,"2021-01-11 21:27:59","R"
"331",1171,"5e2eda312575cf49bea78a73","su_f2_1",35,"Factual","Surrogacy",1,33,1,4,6,5,6,"2021-01-11 21:25:18","R"
"332",1172,"5d57157e96524f00163f9a8d","su_f2_1",38,"Factual","Surrogacy",1,57,1,3,5,5,5,"2021-01-11 21:27:58","R"
"333",1173,"5ec8d9e8304ce13b64eb5b4f","su_f2_1",34,"Factual","Surrogacy",1,32,1,2,7,7,6,"2021-01-11 21:30:15","R"
"334",1174,"5df16d597adf4b08a7e779f1","su_f2_1",35,"Factual","Surrogacy",2,38,4,5,6,5,5,"2021-01-11 21:29:22","R"
"335",1175,"5ea08689069d5305f6380c77","su_f2_1",31,"Factual","Surrogacy",1,64,4,2,5,6,5,"2021-01-11 21:29:23","R"
"336",1176,"5ee7600156288d02364244f9","su_f2_1",31,"Factual","Surrogacy",2,32,5,4,4,4,5,"2021-01-11 21:31:10","R"
"337",1177,"56be1c3a202307000dcbb020","su_f2_1",51,"Factual","Surrogacy",2,48,2,4,5,5,6,"2021-01-11 21:30:32","R"
"338",1178,"5ed77b3693b8161ed25a0610","su_f2_1",67,"Factual","Surrogacy",2,63,2,4,6,6,5,"2021-01-11 21:31:24","R"
"339",1179,"5d52b9b351ffbf00019fc578","su_f2_1",33,"Factual","Surrogacy",2,47,2,2,6,5,6,"2021-01-11 21:32:08","R"
"340",1180,"5d52e15363bdb100010883f1","su_f2_1",18,"Factual","Surrogacy",1,76,4,3,5,5,6,"2021-01-11 21:31:58","R"
"341",1181,"5c87790e4b0de20001352297","su_f2_1",96,"Factual","Surrogacy",1,64,2,6,5,6,6,"2021-01-11 21:31:02","R"
"342",1182,"5f564265f9d134032e757250","su_f2_1",0,"Factual","Surrogacy",2,66,4,2,6,4,6,"2021-01-11 21:30:53","R"
"343",1183,"5d8507a6611c9700152f1126","su_f2_1",61,"Factual","Surrogacy",1,19,5,3,4,6,6,"2021-01-11 21:35:25","R"
"344",1184,"5df3f6f8dcd3e32de0c4313d","su_f2_1",48,"Factual","Surrogacy",2,52,4,4,3,4,5,"2021-01-11 21:31:24","R"
"345",1185,"5e7f1c5ee2d6185def08ac67","su_f2_1",45,"Factual","Surrogacy",2,66,6,5,6,6,5,"2021-01-11 21:31:59","R"
"346",1186,"5ca61fe1f417ee0001433135","su_f2_1",52,"Factual","Surrogacy",2,39,1,3,4,6,6,"2021-01-11 21:30:39","R"
"347",1187,"5ef22f072cc4760ffca88262","su_f2_1",54,"Factual","Surrogacy",1,60,1,3,4,4,6,"2021-01-11 21:31:15","R"
"348",1188,"5ee1df1bbd4b2a238b07faf6","su_f2_1",32,"Factual","Surrogacy",1,40,5,4,7,7,6,"2021-01-11 21:34:51","R"
"349",1189,"5beacbe8b7f5790001fa628c","su_f2_1",100,"Factual","Surrogacy",2,34,4,4,6,5,5,"2021-01-11 21:33:43","R"
"350",1190,"5c4852b342213c0001f5967a","su_f2_1",33,"Factual","Surrogacy",1,35,1,3,4,5,5,"2021-01-11 21:32:00","R"
"351",1191,"5f41441fc9ed762b5b19dca9","su_f2_1",96,"Factual","Surrogacy",2,36,1,5,2,2,5,"2021-01-12 07:11:21","L"
"352",1192,"5f0f64a8e59af310ac23f180","su_f2_1",33,"Factual","Surrogacy",1,31,1,3,3,3,6,"2021-01-12 07:08:55","L"
"353",1193,"5ae06a97f6b58c0001fa99e4","su_f2_1",31,"Factual","Surrogacy",1,33,1,4,2,2,6,"2021-01-12 07:20:08","L"
"354",1194,"5e41723aade7c2000b4c14f8","su_f2_1",49,"Factual","Surrogacy",1,34,1,2,1,2,6,"2021-01-12 07:24:36","L"
"355",1195,"5d35a20f51d88600197cb092","su_f2_1",66,"Factual","Surrogacy",2,54,1,4,2,3,6,"2021-01-12 07:28:54","L"
"356",1196,"5e61045aa0d52e000c666f54","su_f2_1",67,"Factual","Surrogacy",2,33,1,5,1,1,5,"2021-01-12 07:33:01","L"
"357",1197,"5ebd2043e8317e18c3033e5c","su_f2_1",36,"Factual","Surrogacy",2,37,1,4,2,2,6,"2021-01-12 07:34:10","L"
"358",1198,"5f58ad6414fd6902d237d3f3","su_f2_1",66,"Factual","Surrogacy",2,60,4,5,2,2,5,"2021-01-12 07:34:58","L"
"359",1199,"5f2d4aa65de0a62be5153988","su_f2_1",47,"Factual","Surrogacy",1,35,2,3,3,4,6,"2021-01-12 07:38:13","L"
"360",1200,"5ef926b75820826baa6a51c3","su_f2_1",67,"Factual","Surrogacy",2,51,2,4,2,2,5,"2021-01-12 07:39:09","L"
"361",1201,"5f6237e8208797248c246d05","su_f2_1",34,"Factual","Surrogacy",1,42,1,4,2,2,5,"2021-01-12 07:37:24","L"
"362",1202,"5f5648601f047404963b9d68","su_f2_1",49,"Factual","Surrogacy",1,39,1,4,2,2,6,"2021-01-12 07:41:54","L"
"363",1203,"5d77f13e14f5780017dcde85","su_f2_1",33,"Factual","Surrogacy",1,64,1,4,2,2,5,"2021-01-12 07:43:48","L"
"364",1204,"5f402431044e5512bccd226e","su_f2_1",38,"Factual","Surrogacy",2,37,5,4,2,1,6,"2021-01-12 07:39:54","L"
"365",1205,"5870a098da731b000104a3ff","su_f2_1",37,"Factual","Surrogacy",1,42,1,5,1,1,6,"2021-01-12 07:46:49","L"
"366",1206,"5e16d8f5bf3d4eca3bcf290f","su_f2_1",69,"Factual","Surrogacy",2,43,1,4,1,2,5,"2021-01-12 07:47:17","L"
"367",1207,"5fefa037c9707d2dde068a38","su_f2_1",61,"Factual","Surrogacy",2,33,1,4,2,3,5,"2021-01-12 07:49:25","L"
"368",1208,"5f417fb0287e5b11bbcb8eaa","su_f2_1",33,"Factual","Surrogacy",2,18,1,2,2,2,6,"2021-01-12 07:51:57","L"
"369",1209,"5f80b82e7548d3125787783a","su_f2_1",46,"Factual","Surrogacy",2,32,1,4,2,2,5,"2021-01-12 07:48:15","L"
"370",1210,"5e7def6e3a915c48aa9d3209","su_f2_1",22,"Factual","Surrogacy",2,56,1,6,2,2,6,"2021-01-12 07:53:50","L"
"371",1211,"5d14f846fdfbed0001af2673","su_f2_1",30,"Factual","Surrogacy",1,28,4,4,2,4,6,"2021-01-12 07:54:17","L"
"372",1212,"59d55de06cc82800013e33ed","su_f2_1",27,"Factual","Surrogacy",2,39,1,3,2,1,6,"2021-01-12 07:56:23","L"
"373",1213,"5bfdc2c3bc47a000016baad6","su_f2_1",46,"Factual","Surrogacy",1,40,1,4,2,2,5,"2021-01-12 07:55:00","L"
"374",1214,"5ba429d68b201600012f6d27","su_f2_1",63,"Factual","Surrogacy",2,28,5,4,3,5,6,"2021-01-12 07:59:53","L"
"375",1215,"5ea2cf6f2888de038404188d","su_f2_1",67,"Factual","Surrogacy",2,52,1,4,1,1,6,"2021-01-12 07:57:05","L"
"376",1216,"5dcd750828792003fc23dc39","su_f2_1",66,"Factual","Surrogacy",1,33,1,6,2,3,6,"2021-01-12 07:59:09","L"
"377",1217,"5e07cafddeea2b1375930556","su_f2_1",13,"Factual","Surrogacy",2,44,1,5,2,2,5,"2021-01-12 08:00:39","L"
"378",1218,"5d26d5fee0cd6a0001055673","su_f2_1",78,"Factual","Surrogacy",1,23,1,2,1,2,6,"2021-01-12 08:00:40","L"
"379",1219,"5f681436f9dd77466e632190","su_f2_1",56,"Factual","Surrogacy",2,53,1,5,1,3,6,"2021-01-12 07:59:20","L"
"380",1220,"5ec7d8cff93f7725a59a7f7c","su_f2_1",51,"Factual","Surrogacy",2,28,4,5,3,3,5,"2021-01-12 08:01:49","L"
